,Mark,belong,url
285,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=55066&preview=true
286,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-7/
287,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-3/
288,BLAIRADAM_,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-2/
289,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-4/
290,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-5/
291,BLAIRADAM,My own brick examples,https://www.scottishbrickhistory.co.uk/blairadam-6/
292,BL CROWN  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/b-l-crown/
293,BL/FERME,My own brick examples,https://www.scottishbrickhistory.co.uk/blferme-2/
294,BL_ FERME,My own brick examples,https://www.scottishbrickhistory.co.uk/blferme/
295,BL_ FERME,My own brick examples,https://www.scottishbrickhistory.co.uk/bl-ferme-2/
296,BL   FERME,My own brick examples,https://www.scottishbrickhistory.co.uk/bl-ferme/
297,BL HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/bl-hurll/
298,BLANTYRE,My own brick examples,https://www.scottishbrickhistory.co.uk/blantyre/
299,BLANTYRE FERME,My own brick examples,https://www.scottishbrickhistory.co.uk/blantyre-ferme/
300,BLOCHAIRN,My own brick examples,https://www.scottishbrickhistory.co.uk/blochairn-3/
301,BLOCHAIRN,My own brick examples,https://www.scottishbrickhistory.co.uk/blochairn/
302,BLOCHAIRN,My own brick examples,https://www.scottishbrickhistory.co.uk/blochairn-2/
303,BLOCHAIRN GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/blochairn-glasgow/
304,BLUEBELL,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell/
305,BLUEBELL,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bluebell-4/
306,BLUEBELL_,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-3/
307,BLUEBELL A,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-a/
308,BLUEBELL E WD B52,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-e-wd-b52/
309,BLUEBELL G,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=53275&preview=true
310,BLUEBELL G 179,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-g-179/
311,BLUEBELL G 182,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-g182/
312,BLUEBELL HP 15,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp15/
313,BLUEBELL HP 25,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=50200&preview=true
314,BLUEBELL HP 26,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp26/
315,BLUEBELL HP 61,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp61/
316,BLUEBELL HP 99,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp99/
317,BLUEBELL HP 401,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp401/
318,BLUEBELL HP 463,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-hp403/
319,BLUEBELL J 33,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-j33/
320,BLUEBELL K,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-k/
321,BLUEBELL K 6312,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-k-6312/
322,BLUEBELL K 680 BL,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-k680bl/
323,BLUEBELL K 861_,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-1861/
324,BLUEBELL T 4,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-t4/
325,BLUEBELL T 5,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-t5/
326,BLUEBELL W 135,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-w135/
327,BLUEBELL WD B 323 A,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-b325a/
328,BLUEBELL WD K 1 B,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-nd-k1b/
329,BLUEBELL WD K 153 DL,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k153dl/
330,BLUEBELL WD K 174 BR,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k174br/
331,BLUEBELL WD K 275,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k27s/
332,BLUEBELL WD K 680 AL,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-nd-k680al/
333,BLUEBELL WD K 401A R,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k401ar/
334,BLUEBELL WD K 679 A,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k679a/
335,BLUEBELL WD K 679 B,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k679b/
336,BLUEBELL WD K 679 E,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-679e/
337,BLUEBELL WD K 679 G,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-nd-k678g/
338,BLUEBELL WD K 680 CR,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k680cr/
339,BLUEBELL WD K 681 G,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-k681g/
340,BLUEBELL WD 7,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-7/
341,BLUEBELL WD 37,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-wd-37/
342,BLUEBELL X K,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-x-k/
343,BLUEBELL WD Z 5 BL,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-z53l/
344,BLUEBELL 0 F 3 L,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-f3l/
345,BLUEBELL 2,My own brick examples,http://https://www.scottishbrickhistory.co.uk/bluebell-2-2/
346,BLUEBELL 34 F WD,My own brick examples,https://www.scottishbrickhistory.co.uk/bluebell-34f-wd/
347,BM SCOTCH,My own brick examples,https://www.scottishbrickhistory.co.uk/bm-scotch/
348,BM SCOTCH Y8,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bm-scotch-y8/
349,BNR STARWORKS J*D GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/bnr-starworks-jd-glenboig/
350,BOGHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead/
351,BOGHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead-2/
352,BOGHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead-3/
353,BOGHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead-4/
354,BOGHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead-5/
355,BOGHEAD GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/boghead-glasgow-brick/
356,BOGHEAD GLASGOW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/boghead-glasgow-2/
357,BOGHEAD RH & CO,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/boghead-r-h-co/
358,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge/
359,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-10/
360,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-5/
361,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-2/
362,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-3/
363,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-4/
364,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-7/
365,BONNYBRIDGE,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-9/
366,BONNYBRIDGE D 5,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=62843&preview=true
367,BONNYBRIDGE 2 8 2 1,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-2-8-2-1/
368,BONNYBRIDGE 3 1/2,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-3-12/
369,BONNYBRIDGE 8 1/4,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-8-1-4/
370,BONNYBRIDGE 14,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-14/
371,BONNYBRIDGE 15,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-15-2/
372,BONNYBRIDGE 16,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-16/
373,BONNYBRIDGE 18,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-18/
374,BONNYBRIDGE 18.8,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-18-8/
375,BONNYBRIDGE 22,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-22/
376,BONNYBRIDGE 23,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-28/
377,BONNYBRIDGE 24,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-24/
378,BONNYBRIDGE 24A,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-24a/
379,BONNYBRIDGE 25,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-25/
380,BONNYBRIDGE 30,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-30/
381,BONNYBRIDGE 33,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-33/
382,BONNYBRIDGE 40,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-40/
383,BONNYBRIDGE 41_,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-41/
384,BONNYBRIDGE 43,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-43/
385,BONNYBRIDGE 45,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-45/
386,BONNYBRIDGE 725,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-725/
387,BONNYBRIDGE 1915,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-1915/
388,BONNYBRIDGE 2844,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-2844/
389,BONNYBRIDGE 3542,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-3542/
390,BONNYBRIDGE 9676,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-9676/
391,BONNYBRIDGE 9 R,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-9r/
392,BONNYBRIDGE BRAND,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-brand/
393,BONNYBRIDGE BRAND,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-brand-2/
394,BONNYBRIDGE BRAND,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-brand-3/
395,BONNYBRIDGE BRAND 1,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-brand-1/
396,BONNYBRIDGE FCC,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-fcc/
397,BONNYBRIDGE H,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-h/
398,BONNYBRIDGE SILICA & FIRE CLAY CO LTD,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnybridge-silica-and-fire-clay-co-ltd/
399,BONNYBRIDGE SILICA AND FIRE CLAY CO LTD 173,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnybridge-silica-and-fire-clay-co-lts-173/
400,BONNYRIGG PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnyrigg-patent/
401,BONNYSIDE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bonnyside/
402,BONNYTON,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnyton/
403,BONNYTON KILMK,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnyton-kilmk/
404,BONNYTON KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/bonnyton-kilmarnock/
405,BORLAND,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=73011&preview=true
406,BOTHWELL PARK,My own brick examples,https://www.scottishbrickhistory.co.uk/bothwell-park/
407,BOTHWELL PARK,My own brick examples,https://www.scottishbrickhistory.co.uk/bothwell-park-2/
408,BOTHWELL PARK_,My own brick examples,https://www.scottishbrickhistory.co.uk/bothwell-park-3/
409,BOTHWELL PARK,My own brick examples,https://www.scottishbrickhistory.co.uk/bothwell-park-4/
410,BOTHWELL PARK QUARRIES & BRICK WORKS LD,My own brick examples,https://www.scottishbrickhistory.co.uk/bothwell-park-quarries-brick-works-ld/
411,BOURTREEHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill/
412,BOUTREEHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-2/
413,BOURTREEHILL IRVINE,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-irvine/
414,BOURTREEHILL IRVINE,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-irvine-2/
415,BOURTREEHILL IRVINE,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-irvine-3/
416,BOURTREEHILL IRVINE,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-irvine-4/
417,BOURTREEHILL KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-kilmarnock/
418,BOURTREEHILL KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-kilmarnock-2/
419,BOURTREEHILL DREGHORN,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=76935&preview=true
420,BOURTREEHILL DREGHORN,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-2/
421,BOURTREEHILL DREGHORN,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn/
422,BOURTREEHILL DREGHORN KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-kilmarnock/
423,BOURTREEHILL DREGHORN SCOTLAND_,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-scotland/
424,BOURTREEHILL DREGHORN SCOTLAND ARMSTRONG__ 83,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-scotland-armstrongs-83/
425,BOURTREEHILL DREGHORN SCOTLAND ARMSTRONG__ 93,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-scotland-armstrongs-93/
426,BOURTREEHILL DREGHORN SCOTLAND 6,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-dreghorn-scotland-6/
427,BOURTREEHILL WARRIX KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/bourtreehill-warrix-kilmarnock/
428,BOWHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/bowhill-3/
429,BOWHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/bowhill/
430,BOWHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/bowhill-2/
431,BOWHILL,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/bowhill-4/
432,BOWMAN & CO,My own brick examples,https://www.scottishbrickhistory.co.uk/bowman-co/
433,BR A HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/br-a-hurll/
434,BRAIDWOOD,My own brick examples,https://www.scottishbrickhistory.co.uk/braidwood/
435,BRAND,My own brick examples,https://www.scottishbrickhistory.co.uk/brand/
436,BRAND,My own brick examples,https://www.scottishbrickhistory.co.uk/brand-2/
437,BRAMALL,My own brick examples,https://www.scottishbrickhistory.co.uk/bramall/
438,BRIGHTON CUPAR,My own brick examples,https://www.scottishbrickhistory.co.uk/brighton-cupar/
439,BRITANNIA,My own brick examples,https://www.scottishbrickhistory.co.uk/britannia/
440,BRITANNIA,My own brick examples,https://www.scottishbrickhistory.co.uk/britannia-2/
441,BRL,My own brick examples,https://www.scottishbrickhistory.co.uk/braidwood-refractories-ltd-carluke-south-lanarkshire/
442,BROADLIE,My own brick examples,https://www.scottishbrickhistory.co.uk/broadlie/
443,BROADLIE,My own brick examples,https://www.scottishbrickhistory.co.uk/broadlie-2/
444,BROADLIE,My own brick examples,https://www.scottishbrickhistory.co.uk/broadlie-3/
445,BROADLIE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=43822&preview=true
446,BROOMHOUSE,My own brick examples,https://www.scottishbrickhistory.co.uk/broomhouse-2/
447,BROOMHOUSE,My own brick examples,https://www.scottishbrickhistory.co.uk/broomhouse-3/
448,BROOMHOUSE,My own brick examples,https://www.scottishbrickhistory.co.uk/broomhouse-4/
449,BRORA,My own brick examples,https://www.scottishbrickhistory.co.uk/brora/
450,BRORA BEST,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/brora-best/
451,BROS COWIE,My own brick examples,https://www.scottishbrickhistory.co.uk/bros-cowie/
452,BROWN & MCMILLAN MOTHERWELL,My own brick examples,https://www.scottishbrickhistory.co.uk/brown-mcmillan-motherwell/
